"FamilyID_idx";"GenusID";"Extinct";"GenusSc";"Authority";"Code";"Comment"
5;6;;"Struthio";"Linnaeus, 1758";;
15;16;;"Rhea";"Brisson, 1760";;
29;30;;"Apteryx";"Shaw, 1813";;
40;41;;"Casuarius";"Brisson, 1760";;
40;47;;"Dromaius";"Vieillot, 1816";"PHY, TAX";"Emus treated previously as a separate family Dromaiidae. Move to subfamily status in Casuariidae aligns with consensus (Christidis & Boles 2008; H&M 4)."
55;56;;"Tinamus";"Hermann, 1783";;
55;80;;"Nothocercus";"Bonaparte, 1856";;
55;91;;"Crypturellus";"Brabourne & Chubb, C, 1914";;
55;168;;"Rhynchotus";"Spix, 1825";;
55;174;;"Nothoprocta";"Sclater, PL & Salvin, 1873";;
55;198;;"Nothura";"Wagler, 1827";;
55;217;;"Taoniscus";"Gloger, 1842";;
55;219;;"Eudromia";"Geoffroy Saint-Hilaire, I, 1832";;
55;234;;"Tinamotis";"Vigors, 1837";;
239;240;;"Alectura";"Latham, 1824";;
239;244;;"Aepypodius";"Oustalet, 1880";;
239;249;;"Talegalla";"Lesson, R, 1828";;
239;255;;"Leipoa";"Gould, 1840";;
239;257;;"Macrocephalon";"Müller, S, 1846";;
239;259;;"Eulipoa";"Ogilvie-Grant, 1893";;
239;261;;"Megapodius";"Gaimard, 1823";;
296;297;;"Ortalis";"Merrem, 1786";;
296;325;;"Penelope";"Merrem, 1786";;
296;365;;"Pipile";"Bonaparte, 1856";;
296;374;;"Aburria";"Reichenbach, 1853";;
296;376;;"Chamaepetes";"Wagler, 1832";;
296;384;;"Penelopina";"Reichenbach, 1861";;
296;386;;"Oreophasis";"Gray, GR, 1844";;
296;388;;"Nothocrax";"Burmeister, 1856";;
296;390;;"Mitu";"Lesson, R, 1831";;
296;395;;"Pauxi";"Temminck, 1813";;
296;401;;"Crax";"Linnaeus, 1758";;
417;418;;"Agelastes";"Bonaparte, 1850";;
417;421;;"Numida";"Linnaeus, 1764";;
417;432;;"Guttera";"Wagler, 1832";;
417;442;;"Acryllium";"Gray, GR, 1840";;
445;446;;"Ptilopachus";"Swainson, 1837";"PHY, SEQ";"Ptilopachus partridges of Africa are more closely related to New World quails (Odontophoridae) and in turn to the guineafowl (Numididae) than to members of Phasianidae (Crowe et al. 2006; Crowe 2010; Cohen et al. 2012). See also Bowie et al. (2013) recommendation to treat as subfamily Ptilopachinae."
445;453;;"Dendrortyx";"Gould, 1844";"SEQ";"Resequenced to reflect phylogenetic results of Tsai et al. (2019; Chesser et al. 2020, NACC 2020-A-06)."
445;465;;"Oreortyx";"Baird, SF, 1858";;
445;472;;"Callipepla";"Wagler, 1832";;
445;495;;"Philortyx";"Gould, 1846";;
445;497;;"Colinus";"Goldfuss, 1820";;
445;545;;"Odontophorus";"Vieillot, 1816";;
445;579;;"Dactylortyx";"Ogilvie-Grant, 1893";;
445;592;;"Cyrtonyx";"Gould, 1844";;
445;599;;"Rhynchortyx";"Ogilvie-Grant, 1893";;
605;606;;"Meleagris";"Linnaeus, 1758";;
605;615;;"Bonasa";"Stephens, 1819";;
605;630;;"Tetrastes";"Keyserling & Blasius, JH, 1840";;
605;646;;"Falcipennis";"Elliot, DG, 1864";;
605;655;;"Tetrao";"Linnaeus, 1758";;
605;668;;"Lyrurus";"Swainson, 1832";;
605;677;;"Centrocercus";"Swainson, 1832";;
605;680;;"Dendragapus";"Elliot, DG, 1864";;
605;691;;"Tympanuchus";"Gloger, 1841";;
605;705;;"Lagopus";"Brisson, 1760";;
605;753;;"Lerwa";"Hodgson, 1837";;
605;755;;"Tetraophasis";"Elliot, DG, 1871";;
605;758;;"Tetraogallus";"Gray, JE, 1832";;
605;779;;"Alectoris";"Kaup, 1829";;
605;816;;"Ammoperdix";"Gould, 1851";;
605;823;;"Francolinus";"Stephens, 1819";;
605;843;;"Peliperdix";"Bonaparte, 1856";;
605;857;;"Scleroptila";"Blyth, 1852";;
605;880;;"Dendroperdix";"Roberts, 1922";;
605;887;;"Pternistis";"Wagler, 1832";"PHY, TAX, ENG";"Revised (10.1) classification of spurfowls largely follows Mandiwana-Neudani et al. (2019). English name ""spurfowl"" for all the species in Pternistis follows Mandiwana-Neudani et al. (2019)."
605;928;;"Perdix";"Brisson, 1760";;
605;945;;"Rhizothera";"Gray, GR, 1841";;
605;948;;"Margaroperdix";"Reichenbach, 1853";;
605;950;;"Melanoperdix";"Jerdon, 1864";;
605;954;;"Coturnix";"Garsault, 1764";;
605;979;;"Excalfactoria";"Bonaparte, 1856";"TAX";"King Quail and Blue Quail are moved from Coturnix to Excalfactoria (Crowe et al. 2006; Christidis & Boles 2008)."
605;988;;"Anurophasis";"Van Oort, 1910";;
605;990;;"Perdicula";"Hodgson, 1837";;
605;1007;"1";"Ophrysia";"Bonaparte, 1856";;
605;1009;;"Xenoperdix";"Dinesen, Lehmberg, Svendsen, Hansen & Fjeldså, 1994";;
605;1012;;"Arborophila";"Hodgson, 1837";;
605;1052;;"Tropicoperdix";"Blyth, 1859";"TAX, PHY";"Tropicoperdix is resurrected for two species formerly assigned to Arborophila but which belong to a different clade (Chen et al. 2015,  2018)."
605;1065;;"Caloperdix";"Blyth, 1861";;
605;1070;;"Haematortyx";"Sharpe, 1879";;
605;1072;;"Rollulus";"Bonnaterre, 1791";;
605;1074;;"Bambusicola";"Gould, 1863";;
605;1080;;"Galloperdix";"Blyth, 1845";;
605;1087;;"Ithaginis";"Wagler, 1832";;
605;1101;;"Tragopan";"Cuvier, 1829";;
605;1111;;"Pucrasia";"Gray, GR, 1841";;
605;1122;;"Lophophorus";"Temminck, 1813";;
605;1129;;"Gallus";"Brisson, 1760";;
605;1139;;"Lophura";"Fleming, J, 1822";;
605;1181;;"Crossoptilon";"Hodgson, 1838";;
605;1190;;"Catreus";"Cabanis, 1851";;
605;1192;;"Syrmaticus";"Wagler, 1832";;
605;1205;;"Phasianus";"Linnaeus, 1758";;
605;1242;;"Chrysolophus";"Gray, JE, 1834";;
605;1245;;"Polyplectron";"Temminck, 1807";;
605;1256;;"Rheinardia";"Maingonnat, 1882";;
605;1259;;"Argusianus";"Gray, GR, 1849";;
605;1263;;"Pavo";"Linnaeus, 1758";;
605;1269;;"Afropavo";"Chapin, 1936";;
1273;1274;;"Anhima";"Brisson, 1760";;
1273;1276;;"Chauna";"Illiger, 1811";;
1280;1281;;"Anseranas";"Lesson, R, 1828";;
1284;1285;;"Dendrocygna";"Swainson, 1837";;
1284;1299;;"Thalassornis";"Eyton, 1838";;
1284;1303;;"Cereopsis";"Latham, 1801";;
1284;1307;;"Branta";"Scopoli, 1769";"PHY, SEQ";"Sequence of true geese (Branta, Anser) follows Ottenburghs et al. (2016)."
1284;1328;;"Anser";"Brisson, 1760";;
1284;1354;;"Coscoroba";"Reichenbach, 1853";;
1284;1356;;"Cygnus";"Garsault, 1764";;
1284;1365;;"Stictonetta";"Reichenbach, 1853";;
1284;1367;;"Hymenolaimus";"Gray, GR, 1843";;
1284;1369;;"Tachyeres";"Owen, 1875";;
1284;1374;;"Merganetta";"Gould, 1842";;
1284;1382;;"Plectropterus";"Stephens, 1824";;
1284;1386;;"Sarkidiornis";"Eyton, 1838";;
1284;1389;;"Cyanochen";"Bonaparte, 1856";;
1284;1391;;"Alopochen";"Stejneger, 1885";;
1284;1395;;"Neochen";"Oberholser, 1918";;
1284;1397;;"Chloephaga";"Eyton, 1838";;
1284;1407;;"Radjah";"Reichenbach, 1853";"TAX";"Separate Rajah Shelduck from Tadorna to monospecific genus Radjah, as it is paraphyletic in Tadorna relative to Alopochen (Worthy 2009; Gonzalez et al. 2009)."
1284;1411;;"Tadorna";"Boie, F, 1822";;
1284;1418;;"Malacorhynchus";"Swainson, 1831";;
1284;1420;;"Salvadorina";"Rothschild & Hartert, 1894";;
1284;1422;;"Cairina";"Fleming, J, 1822";;
1284;1424;;"Asarcornis";"Salvadori, 1895";;
1284;1426;;"Pteronetta";"Salvadori, 1895";;
1284;1428;;"Aix";"Boie, F, 1828";;
1284;1431;;"Chenonetta";"Brandt, JF, 1836";;
1284;1433;;"Nettapus";"Brandt, JF, 1836";;
1284;1439;;"Amazonetta";"Boetticher, 1929";;
1284;1443;;"Callonetta";"Delacour, 1936";;
1284;1445;;"Lophonetta";"Riley, 1914";;
1284;1449;;"Speculanas";"Boetticher, 1929";;
1284;1451;;"Sibirionetta";"Boetticher, 1929";"PHY, TAX, SEQ";"Transfer Baikal Teal from Anas to monotypic Sibirionetta (Gonzalez et al. 2009; H&M 4; NACC 2017-B-10)."
1284;1453;;"Spatula";"Boie, F, 1822";"PHY, TAX, SEQ";"Transfer 10 species of teals and shovelers from Anas to Spatula and resequence (Gonzalez et al. 2009; H&M 4; NACC 2017-B-10)."
1284;1471;;"Mareca";"Stephens, 1824";"PHY, TAX, SEQ";"Transfer 6 species of wigeons from Anas to Mareca and resequence (Gonzalez et al. 2009; H&M 4; NACC 2017-B-10)."
1284;1480;;"Anas";"Linnaeus, 1758";"PHY, TAX, SEQ";"Excludes species moved to Sibirionetta, Spatula, and Mareca and resequenced (Gonzalez et al. 2009; H&M 4; NACC 2017-B-10). "
1284;1539;;"Marmaronetta";"Reichenbach, 1853";;
1284;1541;"1";"Rhodonessa";"Reichenbach, 1853";;
1284;1543;;"Netta";"Kaup, 1829";;
1284;1549;;"Aythya";"Boie, F, 1822";;
1284;1564;;"Polysticta";"Eyton, 1836";;
1284;1566;;"Somateria";"Leach, 1819";;
1284;1576;;"Histrionicus";"Lesson, R, 1828";;
1284;1578;"1";"Camptorhynchus";"Bonaparte, 1838";;
1284;1580;;"Melanitta";"Boie, F, 1822";;
1284;1587;;"Clangula";"Leach, 1819";;
1284;1589;;"Bucephala";"Baird, SF, 1858";;
1284;1595;;"Mergellus";"Selby, 1840";;
1284;1597;;"Lophodytes";"Reichenbach, 1853";;
1284;1599;;"Mergus";"Linnaeus, 1758";;
1284;1608;;"Heteronetta";"Salvadori, 1865";;
1284;1610;;"Nomonyx";"Ridgway, 1880";;
1284;1612;;"Oxyura";"Bonaparte, 1828";;
1284;1621;;"Biziura";"Stephens, 1824";;
1628;1629;;"Podargus";"Vieillot, 1818";;
1628;1641;;"Rigidipenna";"Cleere et al. 2007";"TAX";"DNA analyses support separation of Podargus inexpectatus to a monotypic genus Rigidipenna (Cleere et al. 2007; BLI; Tree of Life)."
1628;1643;;"Batrachostomus";"Gould, 1838";;
1668;1669;;"Steatornis";"Humboldt, 1814";;
1672;1673;;"Nyctibius";"Vieillot, 1816";;
1692;1693;;"Eurostopodus";"Gould, 1838";"SEQ";"The eared nightjars Eurostopodus are basal to rest of the Caprimulgidae, and thus placed first in the sequence of the genera (Barrowclough et al. 2006; Larsen et al. 2007)."
1692;1701;;"Lyncornis";"Gould, 1838";"PHY,TAX";"Move Malaysian Eared Nightjar and Great Eared Nightjar from Eurostopodus to Lyncornis (Han et al. 2010)."
1692;1709;;"Gactornis";"Han, Robbins & Braun, 2010";;
1692;1711;;"Chordeiles";"Swainson, 1832";;
1692;1744;;"Lurocalis";"Cassin, 1851";;
1692;1751;;"Nyctiprogne";"Bonaparte, 1857";;
1692;1759;;"Nyctipolus";"Ridgway, 1912";"TAX, PHY";"Generic assignments of New World taxa, formerly placed in Caprimulgus, are revised following SACC 522, based on Han et al. (2010)."
1692;1765;;"Nyctidromus";"Gould, 1838";;
1692;1774;;"Setopagis";"Ridgway, 1912";"TAX, PHY";"Generic assignments of New World taxa, formerly placed in Caprimulgus, are revised following SACC 522, based on Han et al. (2010)."
1692;1779;;"Eleothreptus";"Gray, GR, 1840";;
1692;1782;;"Systellura";"Ridgway, 1912";"TAX, PHY";"Generic assignments of New World taxa, formerly placed in Caprimulgus, are revised following SACC 522 based on Han et al. (2010)."
1692;1793;;"Uropsalis";"Miller, W, 1915";;
1692;1801;;"Hydropsalis";"Wagler, 1832";"PHY";"White-tailed Nightjar and Spot-tailed Nightjar assigned to Hydropsalis following SACC 522, based on Han et al. (2010)."
1692;1819;;"Macropsalis";"Sclater, PL, 1866";;
1692;1821;;"Siphonorhis";"Sclater, PL, 1861";;
1692;1826;;"Nyctiphrynus";"Bonaparte, 1857";;
1692;1835;;"Phalaenoptilus";"Ridgway, 1880";;
1692;1843;;"Antrostomus";"Bonaparte, 1838";"PHY, TAX";"Transfer the following 11 species of New World nightjars to Antrostomus following Han et al. (2010), SACC 466."
1692;1871;;"Veles";"Bangs, 1918";;
1692;1873;;"Caprimulgus";"Linnaeus, 1758";;
1982;1983;;"Aegotheles";"Vigors & Horsfield, 1827";"TAX";"Euaegotheles is merged into Aegotheles (Dumbacher et al. 2003)."
2000;2001;;"Hemiprocne";"Nitzsch, 1829";;
2019;2020;;"Cypseloides";"Streubel, 1848";;
2019;2032;;"Streptoprocne";"Oberholser, 1906";;
2019;2052;;"Hydrochous";"Brooke, 1970";;
2019;2054;;"Collocalia";"Gray, GR, 1840";"PHY, TAX, AS";"The Glossy Swiftlet species complex is revised to follow Rheindt et al. (2017)."
2019;2101;;"Aerodramus";"Oberholser, 1906";;
2019;2188;;"Schoutedenapus";"De Roo, 1968";;
2019;2193;;"Mearnsia";"Ridgway, 1911";;
2019;2198;;"Zoonavena";"Mathews, 1918";;
2019;2204;;"Telacanthura";"Mathews, 1918";;
2019;2211;;"Rhaphidura";"Oates, 1883";;
2019;2214;;"Neafrapus";"Mathews, 1918";;
2019;2219;;"Hirundapus";"Hodgson, 1837";;
2019;2228;;"Chaetura";"Stephens, 1826";;
2019;2261;;"Aeronautes";"Hartert, 1892";;
2019;2272;;"Tachornis";"Gosse, 1847";;
2019;2282;;"Panyptila";"Cabanis, 1847";;
2019;2285;;"Cypsiurus";"Lesson, R, 1843";;
2019;2301;;"Tachymarptis";"Roberts, 1922";;
2019;2319;;"Apus";"Scopoli, 1777";;
2374;2375;;"Topaza";"Gray, GR, 1840";"PHY";"Topaza and Florisuga are basal genera within Trochilidae (Altshuler et al. 2004; McGuire et al. 2014)."
2374;2383;;"Florisuga";"Bonaparte, 1850";;
2374;2388;;"Eutoxeres";"Reichenbach, 1849";;
2374;2396;;"Ramphodon";"Lesson, R, 1830";;
2374;2398;;"Glaucis";"Boie, F, 1831";;
2374;2404;;"Threnetes";"Gould, 1852";;
2374;2417;;"Anopetia";"Simon, 1918";;
2374;2419;;"Phaethornis";"Swainson, 1827";;
2374;2491;;"Doryfera";"Gould, 1847";;
2374;2498;;"Schistes";"Gould, 1852";;
2374;2503;;"Augastes";"Gould, 1849";;
2374;2509;;"Colibri";"von Spix, 1824";;
2374;2521;;"Androdon";"Gould, 1863";;
2374;2523;;"Heliactin";"Boie, F, 1831";;
2374;2525;;"Heliothryx";"Boie, F, 1831";;
2374;2531;;"Polytmus";"Brisson, 1760";;
2374;2540;;"Avocettula";"Reichenbach, 1849";;
2374;2542;;"Chrysolampis";"Boie, F, 1831";;
2374;2544;;"Anthracothorax";"Boie, F, 1831";;
2374;2559;;"Eulampis";"Boie, F, 1831";;
2374;2564;;"Heliangelus";"Gould, 1848";"TAX";"Bogota Sunangel Heliangelus zusii, currently recognized by the SACC, is here regarded as a hybrid specimen, of which one of the parents is likely Aglaiocercus kingi (Pérez-Emán et al. 2018)."
2374;2585;;"Sephanoides";"Gray, GR, 1840";;
2374;2590;;"Discosura";"Bonaparte, 1850";"TAX";"Popelairia is now merged into Discosura (Schuchmann 1999; SACC)."
2374;2598;;"Lophornis";"Lesson, R, 1829";;
2374;2616;;"Phlogophilus";"Gould, 1860";;
2374;2619;;"Adelomyia";"Bonaparte, 1854";;
2374;2630;;"Aglaiocercus";"Zimmer, JT, 1930";;
2374;2642;;"Sappho";"Reichenbach, 1849";;
2374;2646;;"Polyonymus";"Heine, 1863";;
2374;2648;;"Taphrolesbia";"Simon, 1918";;
2374;2650;;"Oreotrochilus";"Gould, 1847";;
2374;2663;;"Opisthoprora";"Cabanis & Heine, 1860";;
2374;2665;;"Lesbia";"Lesson, R, 1833";;
2374;2677;;"Ramphomicron";"Bonaparte, 1850";;
2374;2684;;"Chalcostigma";"Reichenbach, 1854";;
2374;2697;;"Oxypogon";"Gould, 1848";;
2374;2702;;"Oreonympha";"Gould, 1869";;
2374;2706;;"Metallura";"Gould, 1847";;
2374;2731;;"Haplophaedia";"Simon, 1918";;
2374;2743;;"Eriocnemis";"Reichenbach, 1849";;
2374;2766;;"Loddigesia";"Bonaparte, 1850";;
2374;2768;;"Aglaeactis";"Gould, 1848";;
2374;2777;;"Coeligena";"Lesson, R, 1833";;
2374;2820;;"Lafresnaya";"Bonaparte, 1850";;
2374;2829;;"Ensifera";"Lesson, R, 1843";;
2374;2831;;"Pterophanes";"Gould, 1849";;
2374;2836;;"Boissonneaua";"Reichenbach, 1854";;
2374;2842;;"Ocreatus";"Gould, 1846";;
2374;2853;;"Urochroa";"Gould, 1856";;
2374;2856;;"Urosticte";"Gould, 1853";;
2374;2859;;"Heliodoxa";"Gould, 1850";;
2374;2883;;"Clytolaema";"Gould, 1853";;
2374;2885;;"Patagona";"Gray, GR, 1840";;
2374;2889;;"Sternoclyta";"Gould, 1858";;
2374;2891;;"Hylonympha";"Gould, 1873";;
2374;2893;;"Eugenes";"Gould, 1856";;
2374;2896;;"Panterpe";"Cabanis & Heine, 1860";;
2374;2900;;"Heliomaster";"Bonaparte, 1850";;
2374;2911;;"Lampornis";"Swainson, 1827";"SEQ";"Linear sequence of Lampornis follows the phylogenies of Garcia-Moreno et al. (2006) and McGuire et al. (2014). Proposal needed to update NACC sequence of Lampornis. 

"
2374;2935;;"Lamprolaima";"Reichenbach, 1854";;
2374;2937;;"Calliphlox";"Boie, F, 1831";"TAX";"Calliphlox,as treated here,is paraphyletic (McGuire et al. 2014; Licona-Vera & Ornelas 2017). Calliphlox amethystina is not sister to the C. bryantae and C. mitchellii clade (Licona-Vera & Ornelas 2017; NACC 2019-D-14). The latter two should probably be transferred to a separate genus, Philodice Mulsant, Verreaux, J & Verreaux, E, 1866; NACC and SACC need proposal."
2374;2941;;"Myrtis";"Reichenbach, 1854";;
2374;2945;;"Rhodopis";"Reichenbach, 1854";;
2374;2950;;"Myrmia";"Mulsant, 1876";;
2374;2952;;"Thaumastura";"Bonaparte, 1850";;
2374;2954;;"Eulidia";"Mulsant, 1877";;
2374;2956;;"Microstilbon";"Todd, 1913";;
2374;2958;;"Chaetocercus";"Gray, GR, 1855";;
2374;2970;;"Tilmatura";"Reichenbach, 1854";;
2374;2972;;"Doricha";"Reichenbach, 1854";;
2374;2975;;"Calothorax";"Gray, GR, 1840";;
2374;2978;;"Archilochus";"Reichenbach, 1854";;
2374;2981;;"Mellisuga";"Brisson, 1760";;
2374;2986;;"Nesophlox";"Ridgway, 1910";"TAX, PHY";"Resurrect Nesophlox for two species (evelynae and lyrura) formerly assigned to Calliphlox to avoid polyphyly (McGuire et al. 2014; Licona-Vera & Ornelas 2017; NACC 2019-D-14)."
2374;2989;;"Calypte";"Gould, 1856";;
2374;2992;;"Selasphorus";"Swainson, 1832";;
2374;3011;;"Phaeoptila";"Gould, 1861";;"Remove from Cynanthus and replace in monotypic Phaeoptila (McGuire et al. 2014; Stiles et al. 2017b; NACC 2020-A-02, 2020-A-03, 2020-D-01). Note gender."
2374;3013;;"Riccordia";"Reichenbach, 1854";;"Greater Antillean emerald clade is removed from Chlorostilbon and placed in resurrected Riccordia to eliminate polyphyly  (NACC 2020-A-02, 2020-D-01)."
2374;3020;;"Cynanthus";"Swainson, 1827";"TAX, PHY";"Generic limits of Cynanthus revised to include the canivetii group formerly included in Chlorostilbon (McGuire et al. 2014; Stiles et al. 2017b; NACC 2020-A-02, 2020-D-01)."
2374;3033;;"Chlorostilbon";"Gould, 1853";"PHY";"Sequence of Chlorostilbon and Cynanthus is based on Hernández-Baños et al. (2020)."
2374;3061;;"Basilinna";"Boie, F, 1831";;
2374;3067;;"Pampa";"Reichenbach, 1854";"TAX, PHY";"Campylopterus s.l. is polyphyletic; removal of four northern Middle American species to Pampa resolves polyphyly (McGuire et al. 2014; NACC 2020-A-02, 2020-D-01). Note gender."
2374;3072;;"Abeillia";"Bonaparte, 1850";;
2374;3076;;"Klais";"Reichenbach, 1854";;
2374;3081;;"Orthorhyncus";"Lacépède, 1799";;
2374;3087;;"Anthocephala";"Cabanis & Heine, 1860";;
2374;3090;;"Stephanoxis";"Simon, 1897";;
2374;3093;;"Campylopterus";"Swainson, 1827";"TAX, PHY";"Campylopterus s.l. is polyphyletic; removal of four northern Middle American species to Pampa resolves polyphyly (NACC 2020-A-02, 2020-D-01). Those species not included in McGuire et al. (2014). "
2374;3111;;"Chalybura";"Reichenbach, 1854";;
2374;3122;;"Thalurania";"Gould, 1848";;
2374;3148;;"Microchera";"Gould, 1858";"TAX, PHY";"The two species of Elvira are now subsumed within formerly monotypic Microchera due to short branch lengths (McGuire et al. 2014; NACC-2020-A-02, 2020-D-01)."
2374;3154;;"Goldmania";"Nelson, 1911";"TAX, PHY";"Monotypic Goethalsia is merged into formerly monotypic Goldmania due to rather short branch length and overall similarity (McGuire et al. 2014; NACC-2020-A-02, 2020-D-01)."
2374;3157;;"Eupherusa";"Gould, 1857";;
2374;3166;;"Phaeochroa";"Gould, 1861";;
2374;3174;;"Leucippus";"Bonaparte, 1850";"PHY, TAX";"Recent molecular studies show that Leucippus, as previously treated, is polyphyletic. Revise classification of Leucippus to a monotypic genus with split of Thaumasius and Talaphorus (McGuire et al. 2014; Stiles et al. 2017b; SACC 781)."
2374;3176;;"Thaumasius";"Sclater, PL, 1879";"PHY, TAX";"To resolve polyphyly in Leucippus, resurrect Thaumasius for baeri and taczanowskii (McGuire et al. 2014; Stiles et al. 2017b; SACC 781)."
2374;3179;;"Taphrospilus";"Simon, 1910";;
2374;3181;;"Eupetomena";"Gould, 1853";"PHY, TAX";"Aphantochroa cirrochloris is merged into Eupetomena based on genetic relationships, shared sabre-winged structure, and similar biogeography (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-02, 2020-D-01)."
2374;3189;;"Talaphorus";"Mulsant & Verreaux, 1874";"PHY, TAX";"Monotypic Talaphorus resurrected for chlorocercus, a phylogenetic  outlier, to avoid a polyphyletic Leucippus (McGuire et al. 2014; Stiles et al. 2017b; SACC 781)."
2374;3191;;"Trochilus";"Linnaeus, 1758";;
2374;3194;;"Leucolia";"Mulsant, Verreaux, J & Verreaux, E, 1866";"PHY, TAX";"Leucolia resurrected for these three Mexican species to avoid an overly broad Amazilia (McGuire et al. 2014; NACC 2020-A-03, 2020-D-01)."
2374;3202;;"Saucerottia";"Bonaparte, 1850";"PHY, TAX";"Saucerottia is one of several genera split from a broad, polyphyletic Amazilia (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-03, 2020-D-01)."
2374;3243;;"Amazilia";"Lesson, R, 1843";;
2374;3261;;"Amazilis";"Gray, 1855";"TAX, PHY";"An outlier on the phylogeny of Amazilia (McGuire et al. 2014), hence earlier generic name Amazilis restored as a monotypic genus (Stiles et al. 2017b; SACC 781; NACC 2020-A-03)."
2374;3269;;"Uranomitra";"Reichenbach, 1854";"TAX, PHY";"An outlier to the phylogeny of Amazilia (McGuire et al. 2014), as well as being the only montane form and the only sexually dichromatic form, thus restored to monotypic genus Uranomitra (Stiles et al. 2017b; SACC 781)."
2374;3274;;"Chrysuronia";"Bonaparte, 1850";"TAX, PHY";"Chrysuronia is broadened to include all the Lepidopyga species and a few Amazilia and Hylocharis species on the basis of phylogeny (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-03, 2020-D-01)."
2374;3304;;"Leucochloris";"Reichenbach, 1854";;
2374;3306;;"Chionomesa";"Simon, 1921";"TAX, PHY";"Glittering-throated Emerald and Sapphire-spangled Emerald are not closely related to Amazilia, hence available generic name Chionomesa resurrected (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-03)."
2374;3319;;"Hylocharis";"Boie, F, 1831";;
2374;3322;;"Elliotomyia";"Stiles & Remsen, 2019";"TAX, PHY";"New genus Elliotomyia (replacing preoccupied Elliotia) for montane representatives formerly in Amazilia (sometimes Leucippus) (McGuire et al. 2014; Stiles et al. 2017b; SACC 781)."
2374;3327;;"Polyerata";"Heine, 1863";"TAX, PHY";"Polyerata resurrected for three species forming a distinct clade outside of core Amazilia (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-03, 2020-D-01)."
2374;3331;;"Chlorestes";"Reichenbach, 1854";"TAX, PHY";"Chlorestes expanded to include species from Amazilia, Hylocharis and Juliamyia which form a distinct clade outside of core Amazilia (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-03, 2020-D-01)."
3355;3356;;"Corythaeola";"Heine, 1860";;
3355;3358;;"Tauraco";"Kluk, 1779";;
3355;3390;;"Ruwenzorornis";"Neumann, 1903";;
3355;3395;;"Musophaga";"Isert, 1788";;
3355;3398;;"Corythaixoides";"Smith, A, 1833";;
3355;3408;;"Crinifer";"Jarocki, 1821";;
3413;3414;;"Otis";"Linnaeus, 1758";;
3413;3418;;"Ardeotis";"Le Maout, 1853";;
3413;3429;;"Chlamydotis";"Lesson, R, 1839";;
3413;3434;;"Neotis";"Sharpe, 1893";;
3413;3442;;"Eupodotis";"Lesson, R, 1839";"PHY";"Eupodotis is biphyletic, with rueppellii, humilis and vigorsii forming a deep branch and the three other species grouped with Afrotis (Pitra et al. 2002; Fjeldså pers. comm.)."
3413;3457;;"Lophotis";"Reichenbach, 1848";;
3413;3461;;"Afrotis";"Gray, GR, 1855";;
3413;3467;;"Lissotis";"Reichenbach, 1848";;
3413;3472;;"Houbaropsis";"Sharpe, 1893";;
3413;3476;;"Sypheotides";"Lesson, R, 1839";;
3413;3478;;"Tetrax";"Forster, T, 1817";;
3482;3483;;"Guira";"Lesson, R, 1830";;
3482;3485;;"Crotophaga";"Linnaeus, 1758";;
3482;3489;;"Tapera";"Thunberg, 1819";;
3482;3491;;"Dromococcyx";"Wied-Neuwied, 1832";;
3482;3494;;"Morococcyx";"Sclater, PL, 1862";;
3482;3498;;"Geococcyx";"Wagler, 1831";;
3482;3501;;"Neomorphus";"Gloger, 1827";;
3482;3515;;"Centropus";"Illiger, 1811";;
3482;3591;;"Carpococcyx";"Gray, GR, 1840";;
3482;3595;;"Coua";"Schinz, 1821";;
3482;3612;;"Rhinortha";"Vigors, 1830";;
3482;3614;;"Ceuthmochares";"Cabanis & Heine, 1863";;
3482;3619;;"Taccocua";"Lesson, R, 1830";;
3482;3624;;"Zanclostomus";"Swainson, 1837";;
3482;3628;;"Rhamphococcyx";"Cabanis & Heine, 1863";;
3482;3633;;"Phaenicophaeus";"Stephens, 1815";;
3482;3650;;"Dasylophus";"Swainson, 1837";;
3482;3655;;"Clamator";"Kaup, 1829";;
3482;3663;;"Coccycua";"Lesson, R, 1830";;
3482;3669;;"Piaya";"Lesson, R, 1830";;
3482;3686;;"Coccyzus";"Vieillot, 1816";;
3482;3706;;"Pachycoccyx";"Cabanis, 1882";;
3482;3711;;"Microdynamis";"Salvadori, 1878";;
3482;3715;;"Eudynamys";"Vigors & Horsfield, 1827";;
3482;3732;;"Urodynamis";"Salvadori, 1880";;
3482;3734;;"Scythrops";"Latham, 1790";;
3482;3739;;"Chrysococcyx";"Boie, F, 1826";;
3482;3771;;"Cacomantis";"Müller, S, 1843";;
3482;3809;;"Cercococcyx";"Cabanis, 1882";;
3482;3815;;"Surniculus";"Lesson, R, 1830";;
3482;3828;;"Hierococcyx";"Müller, S, 1845";;
3482;3839;;"Cuculus";"Linnaeus, 1758";;
3482;3859;"2";"Nannococcyx";"Olson, 1975";;
3863;3864;;"Mesitornis";"Bonaparte, 1855";;
3863;3867;;"Monias";"Oustalet & Grandidier, G, 1903";;
